id,gpa,gre,college_prep,major_applied,num_ext_act,num_ap_passed,essay_score,num_letter_rec,fasfa_status,admission
17712,2.75,309,Yes,Business,4,2,8,3,Not Started,Accepted
17713,3.62,300,Yes,Life Sciences,1,0,3,1,In Progress,Accepted
17714,3.72,281,Yes,Social Sciences,2,7,5,2,In Progress,Accepted
17715,3.23,311,Yes,Social Sciences,3,5,5,1,Completed,Rejected
17716,2.91,302,Yes,Business,4,0,10,1,Not Started,Rejected
17717,2.55,294,Yes,Business,3,6,5,2,In Progress,Rejected
17718,2.52,296,Yes,Engineering,3,2,5,3,Completed,Accepted
17719,3.22,293,No,Business,3,8,7,1,Completed,Accepted
17720,3.0,279,Yes,Business,5,7,7,1,Completed,Rejected
17721,3.87,305,No,Social Sciences,3,4,7,2,Completed,Rejected
17722,2.97,271,Yes,Social Sciences,2,0,5,1,Completed,Accepted
17723,3.12,303,Yes,Life Sciences,4,0,8,1,Not Started,Rejected
17724,3.78,285,Yes,Social Sciences,3,5,8,3,Completed,Accepted
17725,2.84,308,No,Social Sciences,0,0,5,3,Completed,Accepted
17726,2.96,301,No,History,1,3,3,3,Completed,Accepted
17727,3.49,315,Yes,Social Sciences,3,1,3,2,In Progress,Accepted
17728,3.82,306,Yes,Life Sciences,2,3,9,1,Completed,Accepted
17729,3.44,300,Yes,Communications,4,8,4,3,Completed,Accepted
17730,2.7,282,Yes,Social Sciences,2,1,5,1,In Progress,Accepted
17731,3.2,294,Yes,History,2,8,7,3,In Progress,Accepted
17732,2.57,302,No,Social Sciences,0,3,6,3,Completed,Accepted
17733,3.1,278,Yes,Business,4,1,5,2,Completed,Accepted
17734,3.72,268,Yes,Language,0,8,10,3,Completed,Accepted
17735,3.27,295,Yes,Information Systems,1,8,4,3,In Progress,Accepted
17736,3.87,299,Yes,Life Sciences,5,4,4,2,Completed,Rejected
17737,2.57,281,Yes,Social Sciences,5,1,8,3,Not Started,Accepted
17738,3.92,302,Yes,Arts,5,1,9,2,Completed,Accepted
17739,3.41,304,Yes,Business,3,3,8,3,Completed,Accepted
17740,2.79,298,No,Information Systems,3,0,7,3,In Progress,Accepted
17741,3.9,313,Yes,Communications,5,2,6,3,Completed,Rejected
17742,2.7,302,Yes,Social Sciences,3,1,3,3,In Progress,Accepted
17743,3.87,283,No,Arts,0,4,9,3,Not Started,Rejected
17744,3.95,297,Yes,History,5,8,6,2,In Progress,Accepted
17745,3.63,302,Yes,Information Systems,4,8,9,2,In Progress,Accepted
17746,3.66,321,No,Life Sciences,3,7,7,2,In Progress,Accepted
17747,2.51,276,Yes,Engineering,0,2,7,2,In Progress,Rejected
17748,2.92,305,Yes,Communications,5,4,6,1,Completed,Accepted
17749,3.77,302,Yes,Social Sciences,2,7,5,3,In Progress,Rejected
17750,2.51,309,No,Business,4,6,8,3,Completed,Accepted
17751,3.52,293,Yes,Communications,3,6,5,2,Completed,Rejected
17752,2.71,307,Yes,Engineering,4,1,8,3,Not Started,Rejected
17753,2.87,293,Yes,Life Sciences,0,1,8,3,In Progress,Accepted
17754,3.47,282,Yes,Life Sciences,1,6,8,2,Not Started,Accepted
17755,2.94,316,Yes,Social Sciences,0,8,4,3,Completed,Accepted
17756,3.01,304,Yes,Communications,3,5,8,1,Not Started,Accepted
17757,2.75,327,No,Social Sciences,4,7,7,2,Not Started,Accepted
17758,2.53,297,Yes,Language,1,2,5,2,Not Started,Rejected
17759,3.45,293,Yes,Business,5,2,6,2,Completed,Accepted
17760,3.94,291,Yes,Social Sciences,0,3,7,3,Completed,Accepted
17761,3.11,293,Yes,Life Sciences,3,2,8,3,Not Started,Accepted
17762,3.35,298,Yes,Social Sciences,5,2,4,1,Completed,Rejected
17763,3.36,292,Yes,Information Systems,0,5,4,2,Completed,Accepted
17764,3.97,295,Yes,Communications,0,8,10,1,Completed,Accepted
17765,2.92,285,Yes,Language,3,4,10,1,In Progress,Accepted
17766,2.52,322,Yes,Social Sciences,5,6,3,2,Completed,Accepted
17767,2.83,306,Yes,Information Systems,1,3,4,2,In Progress,Rejected
17768,2.94,308,No,Engineering,4,3,4,1,In Progress,Accepted
17769,2.51,294,Yes,Business,0,0,6,3,In Progress,Accepted
17770,3.27,302,Yes,Arts,4,0,10,3,Completed,Accepted
17771,3.58,277,Yes,Business,5,2,10,1,Completed,Rejected
17772,3.04,308,Yes,Social Sciences,1,1,7,3,In Progress,Accepted
17773,3.02,305,Yes,Communications,2,7,9,3,In Progress,Accepted
17774,3.97,271,No,Business,5,8,4,2,Completed,Rejected
17775,3.13,291,Yes,Information Systems,0,7,3,3,In Progress,Rejected
17776,3.63,286,Yes,Social Sciences,2,6,8,3,Completed,Rejected
17777,3.62,295,Yes,Social Sciences,0,4,7,2,Completed,Rejected
17778,2.58,296,Yes,History,1,1,3,2,Completed,Rejected
17779,3.31,297,No,Social Sciences,0,0,7,2,In Progress,Accepted
17780,3.14,288,Yes,Arts,5,3,5,1,In Progress,Accepted
17781,3.18,307,Yes,Life Sciences,3,2,5,1,Completed,Accepted
17782,3.65,287,Yes,History,0,1,4,1,In Progress,Accepted
17783,3.94,293,Yes,Business,4,7,5,3,In Progress,Accepted
17784,3.31,299,Yes,Engineering,5,1,8,3,Completed,Rejected
17785,2.76,295,Yes,Life Sciences,4,4,10,3,In Progress,Accepted
17786,2.82,329,Yes,Business,2,7,10,3,Completed,Accepted
17787,3.77,296,Yes,Arts,4,4,3,2,Completed,Accepted
17788,3.77,324,Yes,Social Sciences,4,3,10,3,Completed,Accepted
17789,2.88,320,Yes,Arts,2,1,10,1,Completed,Accepted
17790,3.35,326,Yes,Business,1,2,6,1,Completed,Rejected
17791,3.68,292,No,Social Sciences,1,7,4,3,Completed,Accepted
17792,3.7,274,Yes,Social Sciences,1,5,5,1,In Progress,Accepted
17793,3.18,299,Yes,Social Sciences,5,0,10,1,In Progress,Rejected
17794,3.69,316,Yes,Business,4,2,3,1,Not Started,Accepted
17795,2.71,318,Yes,Language,1,6,7,2,Completed,Accepted
17796,3.64,298,Yes,Social Sciences,4,2,7,1,Completed,Accepted
17797,3.0,343,Yes,History,1,8,4,3,Completed,Accepted
17798,3.38,309,Yes,Social Sciences,3,1,9,2,Completed,Accepted
17799,3.91,271,Yes,Social Sciences,4,7,10,3,Completed,Accepted
17800,3.03,287,Yes,Arts,2,5,5,2,In Progress,Accepted
17801,3.32,309,Yes,Business,3,6,6,2,Completed,Accepted
17802,2.57,281,Yes,Information Systems,0,8,6,2,In Progress,Rejected
17803,3.93,296,Yes,Communications,1,8,4,3,Not Started,Rejected
17804,3.73,300,Yes,Business,5,5,3,1,In Progress,Accepted
17805,3.48,294,Yes,Life Sciences,3,6,5,3,Completed,Accepted
17806,3.5,319,Yes,Social Sciences,1,0,6,3,Completed,Rejected
17807,2.51,314,Yes,Social Sciences,1,7,10,2,Completed,Accepted
17808,3.14,307,Yes,Engineering,4,6,9,3,In Progress,Accepted
17809,2.9,324,Yes,Life Sciences,4,8,3,1,In Progress,Rejected
17810,2.86,305,No,Arts,5,6,8,2,Completed,Accepted
17811,2.56,283,Yes,Arts,1,8,6,2,Not Started,Accepted
17812,3.71,286,Yes,Communications,4,0,9,2,Completed,Accepted
17813,3.34,293,Yes,Business,4,3,9,3,Completed,Rejected
17814,2.91,294,Yes,Information Systems,2,7,6,3,Completed,Accepted
17815,3.2,315,No,Business,5,5,7,2,In Progress,Rejected
17816,3.64,295,Yes,Life Sciences,1,7,9,1,Completed,Rejected
17817,2.93,311,Yes,Language,3,7,4,2,In Progress,Accepted
17818,3.67,313,Yes,Business,3,0,3,2,Not Started,Accepted
17819,3.83,306,Yes,Information Systems,3,7,9,3,Completed,Rejected
17820,2.91,307,Yes,Arts,4,3,10,3,Completed,Accepted
17821,2.85,287,No,Business,5,6,5,2,In Progress,Rejected
17822,3.63,273,Yes,Social Sciences,3,1,5,1,In Progress,Accepted
17823,3.78,311,Yes,History,1,7,9,2,Completed,Accepted
17824,2.56,306,Yes,Arts,5,4,9,1,In Progress,Accepted
17825,2.66,291,Yes,Business,4,2,9,3,Completed,Accepted
17826,2.57,293,Yes,Business,2,3,10,2,Completed,Accepted
17827,3.6,290,Yes,Business,1,8,6,3,Completed,Accepted
17828,2.68,331,Yes,Information Systems,2,8,4,2,Completed,Accepted
17829,2.59,282,Yes,Social Sciences,1,7,7,2,Not Started,Rejected
17830,2.82,308,Yes,Social Sciences,3,0,3,1,In Progress,Accepted
17831,3.67,313,Yes,Information Systems,2,5,4,1,Completed,Accepted
17832,2.71,312,Yes,Information Systems,0,5,8,3,Completed,Accepted
17833,3.07,303,Yes,Arts,0,2,8,3,Completed,Rejected
17834,3.3,315,Yes,Life Sciences,2,8,3,2,Completed,Rejected
17835,2.8,309,Yes,Arts,1,2,4,3,Not Started,Accepted
17836,3.89,309,Yes,Communications,0,1,8,1,In Progress,Accepted
17837,3.36,308,Yes,Business,3,6,10,2,Completed,Rejected
17838,3.23,312,Yes,Information Systems,3,0,8,1,In Progress,Accepted
17839,2.7,296,Yes,Life Sciences,0,0,7,3,Completed,Rejected
17840,2.98,322,Yes,Information Systems,5,3,7,2,Completed,Accepted
17841,3.09,315,No,Social Sciences,5,3,4,3,Completed,Rejected
17842,4.0,287,Yes,History,0,0,3,2,Completed,Accepted
17843,3.5,278,Yes,History,3,4,4,1,In Progress,Accepted
17844,3.51,275,Yes,Communications,3,7,5,1,Completed,Accepted
17845,3.16,281,Yes,Information Systems,2,1,9,2,Completed,Accepted
17846,2.89,289,Yes,Business,1,2,4,2,Not Started,Accepted
17847,2.53,295,Yes,Engineering,3,0,8,2,Completed,Rejected
17848,3.92,288,Yes,Business,5,0,10,1,Not Started,Rejected
17849,3.28,328,Yes,Information Systems,0,6,8,3,Completed,Rejected
17850,3.52,304,No,Business,4,2,10,1,Completed,Accepted
17851,3.74,293,Yes,Communications,0,8,5,3,In Progress,Rejected
17852,3.85,307,No,Social Sciences,3,3,7,1,In Progress,Rejected
17853,3.33,294,Yes,Information Systems,1,8,6,2,Completed,Accepted
17854,2.92,291,Yes,Business,4,2,6,1,Completed,Rejected
17855,3.67,307,Yes,Business,5,4,6,2,Completed,Rejected
17856,3.17,296,Yes,Life Sciences,5,0,7,3,Completed,Accepted
17857,3.04,301,Yes,Life Sciences,4,5,7,2,In Progress,Accepted
17858,3.3,284,Yes,Communications,1,6,10,1,In Progress,Accepted
17859,3.61,300,Yes,Information Systems,1,5,3,3,Completed,Accepted
17860,3.72,257,Yes,Engineering,4,8,10,1,Not Started,Rejected
17861,3.79,291,Yes,Communications,0,7,6,1,In Progress,Accepted
17862,3.43,294,Yes,Communications,0,4,8,1,Completed,Accepted
17863,2.57,293,Yes,Language,1,3,7,2,Completed,Rejected
17864,3.36,317,Yes,Life Sciences,1,3,8,3,In Progress,Accepted
17865,3.11,302,Yes,Life Sciences,1,7,7,1,Completed,Rejected
17866,3.46,292,No,History,5,0,4,3,Completed,Accepted
17867,2.78,298,Yes,Social Sciences,4,4,7,1,Completed,Accepted
17868,3.58,311,Yes,Communications,0,5,9,3,Completed,Accepted
17869,3.99,305,Yes,Business,1,0,6,3,Completed,Rejected
17870,3.34,283,Yes,History,2,1,5,3,In Progress,Accepted
17871,3.41,316,Yes,Information Systems,3,5,10,2,In Progress,Accepted
17872,3.57,277,No,Life Sciences,4,6,7,2,Completed,Accepted
17873,3.81,316,Yes,Life Sciences,1,3,9,2,Completed,Accepted
17874,3.58,286,Yes,Social Sciences,5,1,4,2,In Progress,Accepted
17875,3.94,297,Yes,Business,3,0,9,3,In Progress,Accepted
17876,3.25,294,No,Information Systems,3,4,10,1,Completed,Rejected
17877,3.63,317,Yes,Social Sciences,0,4,8,3,Not Started,Accepted
17878,3.29,277,Yes,Communications,5,8,6,1,Completed,Accepted
17879,3.24,302,Yes,Life Sciences,0,2,8,3,Completed,Accepted
17880,3.09,295,Yes,Engineering,0,7,7,2,In Progress,Accepted
17881,3.28,291,No,Business,4,5,3,2,In Progress,Rejected
17882,3.14,272,Yes,Communications,5,2,4,1,Not Started,Accepted
17883,2.97,294,No,Social Sciences,0,1,7,1,In Progress,Accepted
17884,3.19,336,Yes,History,0,7,9,2,Not Started,Accepted
17885,3.62,297,Yes,Life Sciences,0,0,4,2,Completed,Rejected
17886,2.64,283,Yes,Life Sciences,2,4,4,1,In Progress,Accepted
17887,3.64,304,Yes,Life Sciences,2,2,3,3,Completed,Rejected
17888,3.89,294,Yes,Information Systems,0,5,7,2,Not Started,Accepted
17889,3.56,302,Yes,Social Sciences,5,5,10,2,In Progress,Accepted
17890,3.33,311,Yes,Communications,0,1,7,2,Completed,Accepted
17891,3.84,295,Yes,Life Sciences,2,4,5,2,Completed,Accepted
17892,3.25,294,Yes,Social Sciences,2,1,7,1,In Progress,Accepted
17893,3.07,304,Yes,Social Sciences,4,2,6,2,In Progress,Accepted
17894,3.46,269,Yes,Information Systems,5,6,9,3,In Progress,Rejected
17895,3.34,309,Yes,Communications,5,3,10,2,In Progress,Accepted
17896,3.77,307,Yes,Language,0,6,8,2,Not Started,Rejected
17897,3.93,288,No,Business,0,7,3,2,Completed,Rejected
17898,3.84,304,Yes,Communications,4,5,10,2,Completed,Rejected
17899,3.67,294,Yes,Life Sciences,5,6,6,3,Completed,Rejected
17900,2.98,317,Yes,Language,2,0,6,3,Not Started,Accepted
17901,3.53,298,Yes,Life Sciences,5,0,4,3,Completed,Accepted
17902,3.45,288,Yes,Information Systems,5,3,10,3,Completed,Accepted
17903,3.32,270,No,Engineering,3,3,4,3,Completed,Rejected
17904,3.3,295,Yes,Social Sciences,5,4,3,3,In Progress,Accepted
17905,3.14,289,Yes,Business,1,4,6,1,Not Started,Rejected
17906,3.35,279,Yes,Business,2,5,8,2,Completed,Accepted
17907,3.09,303,Yes,Social Sciences,0,3,3,2,In Progress,Rejected
17908,2.92,294,Yes,Engineering,5,4,4,3,In Progress,Accepted
17909,2.81,309,Yes,Life Sciences,3,2,7,2,In Progress,Accepted
17910,2.8,290,Yes,Engineering,4,7,7,1,In Progress,Accepted
17911,2.7,271,Yes,Information Systems,1,1,7,2,Completed,Accepted
17912,2.7,312,Yes,Information Systems,2,3,6,1,In Progress,Rejected
17913,2.76,286,Yes,Arts,3,4,5,2,Completed,Rejected
17914,2.67,294,Yes,Arts,1,2,6,2,In Progress,Accepted
17915,3.93,307,Yes,Communications,1,5,9,2,In Progress,Accepted
17916,3.08,303,Yes,History,0,7,5,3,In Progress,Accepted
17917,3.45,290,Yes,Business,0,4,3,1,Completed,Accepted
17918,3.36,324,Yes,Communications,5,2,3,2,Completed,Accepted
17919,3.24,283,Yes,Communications,1,6,10,3,In Progress,Rejected
17920,3.97,301,Yes,Communications,5,0,7,3,Completed,Accepted
17921,3.79,307,Yes,Information Systems,0,7,3,3,Not Started,Rejected
17922,3.45,302,Yes,History,0,3,4,1,Completed,Accepted
17923,3.77,319,Yes,Social Sciences,2,6,8,2,Completed,Accepted
17924,3.21,300,Yes,Life Sciences,2,8,6,3,Completed,Accepted
17925,3.42,282,Yes,Social Sciences,0,5,8,1,In Progress,Rejected
17926,3.27,317,Yes,Information Systems,5,0,9,3,Completed,Accepted
17927,3.84,294,No,Social Sciences,1,5,4,1,In Progress,Rejected
17928,3.49,317,Yes,Business,0,8,9,1,Completed,Rejected
17929,2.68,291,Yes,Social Sciences,4,2,3,2,In Progress,Accepted
17930,3.02,285,Yes,Life Sciences,3,0,8,2,In Progress,Accepted
17931,3.65,283,Yes,Information Systems,0,7,3,3,Completed,Accepted
17932,3.22,305,Yes,Business,3,5,7,3,Completed,Accepted
17933,3.37,300,No,Business,5,4,9,1,Not Started,Accepted
17934,3.73,294,Yes,Business,4,5,8,1,Completed,Accepted
17935,3.29,298,Yes,Language,0,3,3,2,Completed,Accepted
17936,3.16,307,Yes,Business,1,5,3,3,In Progress,Accepted
17937,3.27,295,Yes,Engineering,4,7,5,2,In Progress,Accepted
17938,3.53,314,Yes,Social Sciences,2,0,8,1,Completed,Accepted
17939,3.34,299,No,Life Sciences,0,2,6,1,Completed,Accepted
17940,3.02,270,No,Language,4,4,4,2,Completed,Rejected
17941,2.83,303,Yes,Social Sciences,5,1,7,3,In Progress,Accepted
17942,2.74,283,Yes,Business,2,4,7,2,In Progress,Accepted
17943,2.72,287,Yes,Arts,4,2,3,1,In Progress,Accepted
17944,2.81,257,Yes,Business,3,0,9,2,Completed,Rejected
17945,3.5,306,Yes,Arts,0,8,7,3,Completed,Accepted
17946,3.68,310,Yes,Business,5,8,8,3,Not Started,Accepted
17947,3.06,291,Yes,Communications,2,4,3,2,In Progress,Rejected
17948,3.4,288,Yes,Communications,4,8,5,1,Completed,Accepted
17949,2.58,282,Yes,Communications,1,0,10,2,Completed,Rejected
17950,3.75,286,Yes,Business,5,7,10,1,Completed,Accepted
17951,3.28,313,Yes,Life Sciences,1,0,6,2,Completed,Rejected
17952,3.49,321,Yes,History,0,2,6,2,Completed,Accepted
17953,2.54,296,No,Business,3,2,3,2,In Progress,Accepted
17954,2.82,289,Yes,Life Sciences,0,8,6,2,Completed,Rejected
17955,2.59,331,Yes,Information Systems,1,5,4,1,Completed,Accepted
17956,3.26,286,Yes,Life Sciences,2,5,7,2,Completed,Accepted
17957,3.53,291,Yes,Social Sciences,2,2,10,1,Completed,Rejected
17958,3.01,313,Yes,Language,4,8,10,1,Completed,Rejected
17959,3.13,321,No,History,1,1,3,3,Completed,Accepted
17960,3.34,291,No,Life Sciences,1,0,6,3,Completed,Accepted
17961,3.77,318,Yes,Language,3,8,5,1,Completed,Accepted
17962,3.86,289,Yes,Language,5,5,9,2,Not Started,Accepted
17963,3.0,302,Yes,History,5,1,5,2,Completed,Accepted
17964,2.83,300,Yes,Social Sciences,5,7,7,3,Completed,Rejected
17965,3.79,309,Yes,Communications,2,7,3,2,Completed,Rejected
17966,3.77,309,No,Life Sciences,5,0,3,1,Completed,Rejected
17967,3.57,285,Yes,Life Sciences,0,4,8,3,Completed,Rejected
17968,3.83,313,Yes,Business,3,7,9,2,In Progress,Accepted
17969,2.78,286,Yes,Business,5,4,3,3,Not Started,Accepted
17970,3.36,290,Yes,Social Sciences,0,0,8,3,Completed,Accepted
17971,3.7,315,Yes,Social Sciences,0,7,3,1,In Progress,Accepted
17972,2.73,311,Yes,Language,2,0,5,2,Not Started,Accepted
17973,2.7,273,Yes,Engineering,0,2,8,3,Completed,Accepted
17974,3.8,277,Yes,Life Sciences,2,7,5,1,In Progress,Accepted
17975,2.81,291,Yes,Engineering,3,6,8,2,Completed,Rejected
17976,3.94,295,Yes,Life Sciences,2,7,3,3,Not Started,Accepted
17977,3.69,304,Yes,Social Sciences,5,5,6,2,In Progress,Accepted
17978,3.13,288,Yes,Social Sciences,3,3,7,2,Completed,Accepted
17979,3.95,280,Yes,Information Systems,3,1,9,1,Completed,Accepted
17980,2.54,306,Yes,Social Sciences,2,4,3,3,Completed,Accepted
17981,3.52,298,Yes,Social Sciences,5,8,10,3,Completed,Accepted
17982,2.99,317,Yes,Language,4,5,7,3,In Progress,Rejected
17983,3.87,311,Yes,Language,4,5,9,1,In Progress,Rejected
17984,2.84,300,Yes,Social Sciences,4,7,6,2,In Progress,Rejected
17985,3.48,314,Yes,Social Sciences,3,2,8,2,Completed,Accepted
17986,3.0,261,Yes,Social Sciences,4,3,4,2,Completed,Accepted
17987,3.78,313,Yes,Business,0,2,8,2,Not Started,Accepted
17988,2.94,325,No,Communications,4,1,7,3,Completed,Accepted
17989,2.51,268,Yes,History,1,6,7,1,In Progress,Accepted
17990,3.26,314,Yes,Communications,1,4,7,3,Not Started,Accepted
17991,3.91,286,Yes,Social Sciences,2,1,10,1,Completed,Accepted
17992,3.62,278,Yes,Information Systems,4,6,4,3,In Progress,Rejected
17993,3.93,307,No,History,0,7,9,2,In Progress,Accepted
17994,3.86,278,Yes,Life Sciences,1,6,4,1,In Progress,Accepted
17995,2.74,291,Yes,Social Sciences,0,2,4,2,Completed,Rejected
17996,3.2,303,Yes,Communications,5,0,5,2,Not Started,Accepted
17997,3.25,315,Yes,Business,5,6,6,3,Not Started,Accepted
17998,3.75,306,Yes,Arts,4,8,5,1,Not Started,Rejected
17999,2.71,280,Yes,History,0,6,6,1,Completed,Accepted
18000,3.2,283,Yes,Social Sciences,5,1,8,3,In Progress,Rejected
18001,3.53,292,No,History,2,2,7,3,Completed,Rejected
18002,2.91,283,Yes,Social Sciences,2,5,4,2,Completed,Accepted
18003,3.18,280,Yes,Social Sciences,5,1,7,3,Completed,Accepted
18004,3.26,268,Yes,Social Sciences,0,4,8,1,In Progress,Rejected
18005,2.51,302,Yes,Information Systems,1,3,9,2,Completed,Accepted
18006,3.53,295,Yes,Social Sciences,4,0,8,3,In Progress,Accepted
18007,3.59,288,Yes,Life Sciences,1,5,10,1,In Progress,Accepted
18008,3.69,295,Yes,Social Sciences,2,0,5,1,Completed,Accepted
18009,2.75,331,Yes,Business,1,3,7,2,In Progress,Accepted
18010,2.66,301,Yes,Social Sciences,0,3,10,1,In Progress,Accepted
18011,3.28,291,Yes,Life Sciences,4,7,7,3,Completed,Accepted
18012,2.63,291,Yes,Social Sciences,4,5,4,2,Not Started,Accepted
18013,3.22,333,Yes,Life Sciences,5,1,8,3,Completed,Accepted
18014,3.7,291,Yes,Information Systems,1,0,4,3,Completed,Accepted
18015,3.16,283,Yes,Arts,0,7,10,2,Not Started,Accepted
18016,3.81,281,Yes,Information Systems,1,4,9,3,Completed,Rejected
18017,3.06,288,Yes,Business,4,8,7,2,Completed,Rejected
18018,3.86,321,Yes,Life Sciences,0,8,8,3,Completed,Accepted
18019,2.59,268,Yes,Life Sciences,1,2,9,1,Completed,Rejected
18020,2.63,322,Yes,Social Sciences,3,3,4,1,In Progress,Accepted
18021,3.64,289,Yes,Social Sciences,4,6,9,2,In Progress,Rejected
18022,3.01,314,Yes,Information Systems,0,7,5,2,In Progress,Rejected
18023,2.87,302,Yes,Social Sciences,3,2,3,1,Completed,Rejected
18024,2.67,316,Yes,Communications,4,5,3,3,In Progress,Accepted
18025,2.96,309,Yes,Communications,1,6,6,1,Not Started,Accepted
18026,3.37,318,Yes,Life Sciences,4,1,7,3,In Progress,Accepted
18027,3.92,325,Yes,Arts,4,2,8,3,Not Started,Rejected
18028,3.12,329,Yes,Social Sciences,5,5,4,2,Completed,Accepted
18029,3.4,285,Yes,History,0,8,5,3,Completed,Rejected
18030,3.96,294,Yes,Business,2,7,7,3,Completed,Rejected
18031,2.61,292,Yes,Engineering,2,6,9,1,Completed,Accepted
18032,2.56,287,Yes,Social Sciences,2,4,4,2,Completed,Rejected
18033,2.7,304,Yes,Information Systems,2,4,6,1,Completed,Rejected
18034,3.03,287,Yes,Life Sciences,2,0,6,3,Completed,Accepted
18035,2.65,318,Yes,Social Sciences,0,0,7,2,In Progress,Accepted
18036,3.55,310,No,Social Sciences,1,3,5,3,In Progress,Rejected
18037,3.39,295,Yes,Life Sciences,3,5,9,2,Completed,Accepted
18038,3.37,261,Yes,Life Sciences,1,8,8,2,Not Started,Rejected
18039,2.8,282,Yes,Engineering,2,5,10,3,Completed,Accepted
18040,2.51,315,No,Social Sciences,5,5,7,1,Completed,Accepted
18041,3.45,289,No,Engineering,5,1,4,1,Completed,Rejected
18042,2.59,292,Yes,Business,1,2,7,2,In Progress,Accepted
18043,3.67,298,Yes,Business,3,5,6,3,Completed,Accepted
18044,2.59,288,Yes,History,2,4,8,2,Completed,Rejected
18045,3.99,307,Yes,Life Sciences,1,2,4,1,In Progress,Accepted
18046,2.63,280,Yes,Social Sciences,1,0,9,2,Not Started,Accepted
18047,3.69,307,Yes,History,5,5,9,2,In Progress,Rejected
18048,3.32,312,Yes,Business,5,1,4,3,Completed,Accepted
18049,3.64,285,No,Social Sciences,3,6,9,2,Completed,Rejected
18050,3.09,325,Yes,Social Sciences,5,7,10,1,Not Started,Accepted
18051,3.39,297,Yes,Communications,0,8,9,3,In Progress,Accepted
18052,3.81,276,Yes,Business,0,8,6,1,Completed,Accepted
18053,3.84,319,Yes,Language,2,7,6,3,In Progress,Accepted
18054,3.87,293,Yes,Social Sciences,1,6,4,3,Completed,Accepted
18055,3.75,301,Yes,Social Sciences,3,8,4,3,In Progress,Rejected
18056,3.06,296,Yes,Information Systems,0,8,7,1,In Progress,Accepted
18057,3.99,314,Yes,Social Sciences,0,0,6,1,Not Started,Accepted
18058,3.06,305,Yes,Engineering,0,6,4,3,Completed,Rejected
18059,3.56,298,Yes,Social Sciences,5,0,5,3,Completed,Rejected
18060,2.7,302,Yes,Engineering,0,2,8,1,Completed,Rejected
18061,3.45,289,Yes,History,1,5,8,3,Completed,Accepted
18062,2.75,292,Yes,Business,4,3,7,3,Completed,Accepted
18063,3.22,299,No,Social Sciences,3,0,4,2,Completed,Rejected
18064,3.73,293,Yes,Communications,5,0,7,1,Completed,Rejected
18065,3.44,269,No,History,4,2,6,1,In Progress,Accepted
18066,2.92,291,Yes,Communications,0,2,4,1,In Progress,Accepted
18067,2.72,312,Yes,Life Sciences,5,3,6,1,Completed,Rejected
18068,3.78,318,Yes,Social Sciences,1,6,7,3,Not Started,Accepted
